selling_price,year,name,fullname,brand,log_km_driven,seats,kmpl,engine_cc
550.0,2017,MARUTI BALENO,MARUTI BALENO DELTA 1.2,MARUTI,10.736396675471232,5.0,21.4,1197.0
225.0,2011,MARUTI ALTO,MARUTI ALTO LXI,MARUTI,11.407564949312402,5.0,19.7,796.0
190.0,2010,MARUTI ALTO,MARUTI ALTO LXI,MARUTI,11.289781913656018,5.0,19.7,796.0
400.0,2018,MAHINDRA KUV,MAHINDRA KUV 100 G80 K2,MAHINDRA,9.615805480084347,6.0,18.15,1198.0
430.0,2018,MARUTI WAGON,MARUTI WAGON R LXI OPTIONAL,MARUTI,9.546812608597396,5.0,20.51,998.0
1132.0,2019,MAHINDRA XUV300,MAHINDRA XUV300 W8 OPTION BSIV,MAHINDRA,9.903487552536127,5.0,17.0,1197.0
350.0,2018,RENAULT KWID,RENAULT KWID RXL,RENAULT,10.126631103850338,5.0,25.17,799.0
290.0,2014,HYUNDAI I10,HYUNDAI I10 SPORTZ,HYUNDAI,10.341742483467284,5.0,20.36,1197.0
180.0,2014,HYUNDAI EON,HYUNDAI EON D LITE PLUS,HYUNDAI,11.03488966402723,5.0,21.1,814.0
75.0,2008,MARUTI 800,MARUTI 800 AC,MARUTI,10.275051108968611,4.0,16.1,796.0
390.0,2018,MARUTI ALTO,MARUTI ALTO K10 VXI,MARUTI,9.210340371976184,5.0,23.95,998.0
550.0,2015,HYUNDAI I20,HYUNDAI I20 ASTA 1.2,HYUNDAI,11.156250521031495,5.0,18.6,1197.0
275.0,2013,HYUNDAI EON,HYUNDAI EON ERA PLUS,HYUNDAI,9.903487552536127,5.0,21.1,814.0
300.0,2014,HYUNDAI I10,HYUNDAI I10 MAGNA 1.1L,HYUNDAI,11.512925464970229,5.0,19.81,1086.0
620.0,2017,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI 1.2 BS IV,MARUTI,11.407564949312402,5.0,22.0,1197.0
610.0,2015,MARUTI CIAZ,MARUTI CIAZ ZXI PLUS,MARUTI,10.404262840448617,5.0,20.73,1373.0
300.0,2019,RENAULT KWID,RENAULT KWID CLIMBER 1.0 MT BSIV,RENAULT,10.46310334047155,5.0,23.01,999.0
1405.0,2018,HYUNDAI CRETA,HYUNDAI CRETA 1.6 SX OPTION EXECUTIVE,HYUNDAI,9.615805480084347,5.0,15.8,1591.0
267.0,2012,HYUNDAI I10,HYUNDAI I10 MAGNA,HYUNDAI,10.596634733096073,5.0,20.36,1197.0
282.0,2017,MARUTI ALTO,MARUTI ALTO 800 LX,MARUTI,9.615805480084347,5.0,24.7,796.0
400.0,2018,TATA TIGOR,TATA TIGOR 1.2 REVOTRON XT,TATA,9.998797732340453,5.0,20.3,1199.0
400.0,2017,MARUTI WAGON,MARUTI WAGON R VXI OPTIONAL,MARUTI,11.156250521031495,5.0,20.51,998.0
145.0,2009,CHEVROLET SPARK,CHEVROLET SPARK 1.0,CHEVROLET,10.308952660644293,5.0,18.0,995.0
280.0,2016,HYUNDAI EON,HYUNDAI EON 1.0 MAGNA PLUS OPTION O,HYUNDAI,11.512925464970229,5.0,20.3,998.0
600.0,2017,HONDA MOBILIO,HONDA MOBILIO S I VTEC,HONDA,11.156250521031495,7.0,17.3,1497.0
275.0,2016,RENAULT KWID,RENAULT KWID RXT OPTIONAL,RENAULT,11.002099841204238,5.0,25.17,799.0
600.0,2015,HYUNDAI I20,HYUNDAI I20 ASTA 1.2,HYUNDAI,11.002099841204238,5.0,18.6,1197.0
235.0,2013,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,9.798127036878302,5.0,22.74,796.0
650.0,2018,MAHINDRA KUV,MAHINDRA KUV 100 G80 K8,MAHINDRA,8.699514748210191,6.0,18.15,1198.0
290.0,2019,RENAULT KWID,RENAULT KWID RXT OPTIONAL,RENAULT,9.95227771670556,5.0,25.17,799.0
215.0,2013,MARUTI ALTO,MARUTI ALTO K10 2010-2014 VXI,MARUTI,10.126631103850338,5.0,20.92,998.0
250.0,2016,RENAULT KWID,RENAULT KWID RXT OPTIONAL,RENAULT,9.998797732340453,5.0,25.17,799.0
300.0,2014,CHEVROLET SAIL,CHEVROLET SAIL HATCHBACK 1.2 LS,CHEVROLET,11.005012262651272,5.0,18.2,1199.0
250.0,2012,HYUNDAI EON,HYUNDAI EON ERA,HYUNDAI,10.126631103850338,5.0,21.1,814.0
400.0,2017,FORD FIGO,FORD FIGO 1.2P TITANIUM MT,FORD,11.512925464970229,5.0,18.16,1196.0
650.0,2019,TATA TIGOR,TATA TIGOR 2017-2020 XZ PLUS,TATA,9.903487552536127,5.0,20.3,1199.0
200.0,2016,DATSUN REDIGO,DATSUN REDIGO T OPTION,DATSUN,10.46310334047155,5.0,22.7,799.0
450.0,2015,HONDA AMAZE,HONDA AMAZE VX I-VTEC,HONDA,10.819778284410283,5.0,17.8,1198.0
359.0,2019,MARUTI EECO,MARUTI EECO 7 SEATER STANDARD BSIV,MARUTI,8.612503371220562,7.0,15.37,1196.0
320.0,2017,RENAULT KWID,RENAULT KWID RXT,RENAULT,10.239959789157341,5.0,25.17,799.0
110.0,2009,TATA INDICA,TATA INDICA GLS BS IV,TATA,11.635143097694478,5.0,15.3,1193.0
350.0,2017,MARUTI EECO,MARUTI EECO 7 SEATER STANDARD BSIV,MARUTI,10.46310334047155,7.0,15.37,1196.0
690.0,2018,FORD FREESTYLE,FORD FREESTYLE TITANIUM PETROL BSIV,FORD,10.126631103850338,5.0,19.0,1194.0
640.0,2018,HYUNDAI XCENT,HYUNDAI XCENT 1.2 VTVT SX OPTION,HYUNDAI,9.903487552536127,5.0,20.14,1197.0
500.0,2016,MARUTI SWIFT,MARUTI SWIFT VXI DECA,MARUTI,11.512925464970229,5.0,20.4,1197.0
310.0,2017,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,10.896739325546411,5.0,24.7,796.0
300.0,2012,HYUNDAI I10,HYUNDAI I10 SPORTZ OPTION,HYUNDAI,10.714417768752456,5.0,20.36,1197.0
500.0,2019,TATA TIAGO,TATA TIAGO 1.2 REVOTRON XZ PLUS DUAL TONE,TATA,8.517193191416238,5.0,23.84,1199.0
350.0,2017,HYUNDAI EON,HYUNDAI EON D LITE PLUS,HYUNDAI,10.175916383525095,5.0,21.1,814.0
625.0,2017,MARUTI SWIFT,MARUTI SWIFT VVT ZXI,MARUTI,10.126631103850338,5.0,22.0,1197.0
1220.0,2018,HYUNDAI CRETA,HYUNDAI CRETA 1.6 SX,HYUNDAI,9.305650551780507,5.0,15.8,1591.0
320.0,2012,MARUTI RITZ,MARUTI RITZ VXI,MARUTI,10.596634733096073,5.0,18.5,1197.0
300.0,2018,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,10.308952660644293,5.0,24.7,796.0
1180.0,2018,HONDA CITY,HONDA CITY I VTEC VX,HONDA,8.612503371220562,5.0,17.4,1497.0
190.0,2012,HYUNDAI EON,HYUNDAI EON SPORTZ,HYUNDAI,11.082142548877775,5.0,21.1,814.0
530.0,2019,FORD FIGO,FORD FIGO 1.2P TITANIUM MT,FORD,9.159047077588632,5.0,18.16,1196.0
130.0,2009,MARUTI ALTO,MARUTI ALTO LXI,MARUTI,11.002099841204238,5.0,19.7,796.0
625.0,2017,MARUTI SWIFT,MARUTI SWIFT VVT ZXI,MARUTI,10.126631103850338,5.0,22.0,1197.0
1220.0,2018,HYUNDAI CRETA,HYUNDAI CRETA 1.6 SX,HYUNDAI,9.305650551780507,5.0,15.8,1591.0
320.0,2012,MARUTI RITZ,MARUTI RITZ VXI,MARUTI,10.596634733096073,5.0,18.5,1197.0
300.0,2018,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,10.308952660644293,5.0,24.7,796.0
1180.0,2018,HONDA CITY,HONDA CITY I VTEC VX,HONDA,8.612503371220562,5.0,17.4,1497.0
190.0,2012,HYUNDAI EON,HYUNDAI EON SPORTZ,HYUNDAI,11.082142548877775,5.0,21.1,814.0
530.0,2019,FORD FIGO,FORD FIGO 1.2P TITANIUM MT,FORD,9.159047077588632,5.0,18.16,1196.0
470.0,2017,HYUNDAI GRAND,HYUNDAI GRAND I10 MAGNA,HYUNDAI,10.819778284410283,5.0,18.9,1197.0
430.0,2013,MARUTI ERTIGA,MARUTI ERTIGA LXI,MARUTI,11.407564949312402,7.0,16.02,1373.0
500.0,2015,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI,MARUTI,11.669929213779893,5.0,20.85,1197.0
252.0,2016,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,10.308952660644293,5.0,22.74,796.0
270.0,2017,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,10.46310334047155,5.0,24.7,796.0
100.0,2004,MARUTI ALTO,MARUTI ALTO LX,MARUTI,10.596634733096073,5.0,19.7,796.0
382.0,2017,MARUTI ALTO,MARUTI ALTO K10 VXI AIRBAG,MARUTI,10.596634733096073,5.0,23.95,998.0
320.0,2016,MARUTI ALTO,MARUTI ALTO 800 VXI,MARUTI,10.752291421180539,5.0,22.74,796.0
240.0,2014,CHEVROLET BEAT,CHEVROLET BEAT LT,CHEVROLET,10.308952660644293,5.0,18.6,1199.0
310.0,2018,MARUTI ALTO,MARUTI ALTO 800 LXI OPTIONAL,MARUTI,9.903487552536127,5.0,24.7,796.0
432.0,2018,MARUTI WAGON,MARUTI WAGON R VXI OPTIONAL,MARUTI,10.308952660644293,5.0,20.51,998.0
400.0,2014,HYUNDAI GRAND,HYUNDAI GRAND I10 MAGNA,HYUNDAI,9.903487552536127,5.0,18.9,1197.0
450.0,2017,HYUNDAI GRAND,HYUNDAI GRAND I10 1.2 KAPPA MAGNA BSIV,HYUNDAI,9.903487552536127,5.0,18.9,1197.0
330.0,2015,TATA BOLT,TATA BOLT REVOTRON XM,TATA,10.126631103850338,5.0,17.57,1193.0
425.0,2017,MARUTI CELERIO,MARUTI CELERIO VXI,MARUTI,9.392661928770137,5.0,23.1,998.0
200.0,2011,MARUTI ALTO,MARUTI ALTO LXI,MARUTI,11.198214720130528,5.0,19.7,796.0
40.0,1997,MARUTI 800,MARUTI 800 AC,MARUTI,11.695247021764184,4.0,16.1,796.0
340.0,2017,MARUTI ALTO,MARUTI ALTO K10 VXI AIRBAG,MARUTI,10.714417768752456,5.0,23.95,998.0
380.0,2013,HYUNDAI I20,HYUNDAI I20 MAGNA,HYUNDAI,10.126631103850338,5.0,18.5,1197.0
360.0,2017,MARUTI WAGON,MARUTI WAGON R LXI OPTIONAL,MARUTI,11.289781913656018,5.0,20.51,998.0
120.0,2008,HYUNDAI SANTRO,HYUNDAI SANTRO XING GLS,HYUNDAI,12.160028707028767,5.0,17.92,1086.0
320.0,2013,HYUNDAI I20,HYUNDAI I20 MAGNA,HYUNDAI,11.608235644774552,5.0,18.5,1197.0
